CreateTime,Des,Emotions
1655181059,0,中性
1655181060,1,中性
1655181061,1,中性
1655181062,0,中性
1655181063,1,中性
1655181064,1,中性
1655181065,0,中性
1655181066,1,中性
1655181067,0,中性
1655181068,1,中性
1655181069,0,中性
1655181070,0,中性
1655181071,0,中性
1655181072,0,中性
1655181073,0,中性
1655181074,0,中性
1655181075,0,中性
1655181076,1,消极
1655181077,0,中性
1655181078,0,中性
1655181079,0,中性
1655181080,0,中性
1655181081,0,中性
1655181082,0,中性
1655181083,0,中性
1655181084,0,中性
1655181085,1,中性
1655181086,0,中性
1655181087,1,中性
1655181088,1,中性
1655181089,1,中性
1655181090,1,中性
1655181091,0,中性
1655181092,0,中性
1655181093,0,中性
1655181094,0,中性
1655181095,0,中性
1655181096,1,中性
1655181097,1,中性
1655181098,1,中性
1655181099,1,中性
1655181100,1,中性
1655181101,1,中性
1655181102,0,中性
1655181103,1,中性
1655181104,0,中性
1655181105,0,中性
1655181106,1,中性
1655181107,0,中性
1655181108,0,中性
1655181109,1,中性
1655181110,0,中性
1655181111,1,中性
1655181112,0,中性
1655181113,0,中性
1655181114,0,中性
1655181115,0,中性
1655181116,0,中性
1655181117,0,中性
1655181118,1,中性
1655181119,1,中性
1655181120,1,中性
1655181121,1,中性
1655181122,1,中性
1655181123,1,中性
1655181124,1,中性
1655181125,1,中性
1655181126,0,中性
1655181127,0,中性
1655181128,0,中性
1655181129,0,中性
1655181130,0,中性
1655181131,0,中性
1655181132,0,中性
1655181133,0,中性
1655181134,0,中性
1655181135,0,中性
1655181136,0,中性
1655181137,0,中性
1655181138,0,中性
1655181139,0,中性
1655182837,0,中性
1655182843,1,中性
1655182870,1,中性
1655182895,0,中性
1655182896,0,中性
1655182897,0,中性
1655182898,0,中性
1655182899,0,中性
1655182965,1,中性
1655183027,0,中性
1655183041,1,中性
1655183046,0,中性
1655183059,1,中性
1655183094,0,积极
1655183106,1,中性
1655185854,1,中性
1655185859,0,积极
1655185865,0,中性
1655185871,1,中性
1655185908,0,消极
1655185911,1,积极
1655185916,0,积极
1655186046,1,中性
1655186115,0,积极
1655186125,0,积极
1655186162,1,中性
1655186165,0,中性
1655186314,0,积极
1655186325,0,积极
1655186336,1,积极
1655186341,1,积极
1655186346,1,中性
1655186355,1,中性
1655186640,0,中性
1655186642,0,积极
1655186657,1,消极
1655186672,1,积极
1655186689,0,消极
1655186697,0,中性
1655186808,0,中性
1655186820,0,中性
1655188995,1,中性
1655189563,0,积极
1655189573,0,中性
1655190399,0,积极
1655194322,1,中性
1655194787,0,积极
1655194808,1,积极
1655194815,0,积极
1655194817,0,中性
1655194820,1,中性
1655194829,0,中性
1655194832,0,中性
1655194834,0,消极
1655194843,1,中性
1655194848,1,消极
1655194859,1,中性
1655194866,0,积极
1655194870,0,中性
1655194875,1,中性
1655194877,0,消极
1655194883,0,消极
1655194888,1,消极
1655194889,0,中性
1655194891,1,消极
1655194895,1,消极
1655194896,0,中性
1655194903,1,中性
1673949059,0,积极
1673949063,0,积极
1673949125,1,积极
1673949128,1,中性
1673949139,0,积极
1673949155,1,中性
1673949161,1,积极
1673949163,0,积极
1673949166,0,积极
1673949188,0,中性
1673949193,0,积极
1673949228,1,中性
1673949233,1,中性
1673949344,0,积极
1673949351,0,积极
1673949381,1,积极
1673949384,1,中性
1673949394,1,消极
1673949407,1,积极
1673949412,0,积极
1673949414,0,积极
1673949528,1,中性
1673949974,0,积极
1673950121,0,积极
1673950125,0,积极
1673950135,0,中性
1673950794,1,积极
1673950804,0,积极
1673950812,0,积极
1673952088,1,积极
1673952102,1,积极
1673952137,0,积极
1673952139,0,积极
1673952145,0,中性
1673952147,0,积极
1673953520,1,积极
1673953540,0,积极
1673953550,0,中性
1673953564,0,中性
1673953584,1,积极
1673953878,1,积极
1673953888,0,积极
1673953893,0,中性
1673953903,0,积极
1673955366,0,积极
1673955373,1,积极
1673956703,0,积极
1673956770,1,中性
1673956788,0,积极
1673959882,1,中性
1673959886,0,积极
1673959890,0,积极
1673959898,1,积极
1673959906,0,积极
1673959914,0,积极
1673961272,0,积极
1673961277,0,中性
1673961300,0,消极
1673961317,0,中性
1673965003,0,中性
1673965013,0,消极
1673966915,1,积极
1673966925,0,积极
1673966932,0,积极
1673968495,0,积极
1673969108,0,中性
1673969110,0,中性
1673969116,0,消极
1673969418,0,积极
1673969691,0,中性
1673969692,1,中性
1673969692,1,中性
1673969744,0,中性
1673969756,1,积极
1673969757,0,消极
1673969774,0,积极
1673969788,1,中性
1673969794,0,积极
1673969800,0,积极
1673969815,0,中性
1673969819,0,积极
1673969827,1,积极
1673970064,0,积极
1673970112,1,积极
1673970126,1,积极
1673970137,0,中性
1673970143,0,积极
1673970173,0,积极
1673971419,1,中性
1673971510,0,中性
1673971531,0,中性
1673971540,0,中性
1673973711,0,积极
1673973716,1,消极
1673973722,0,消极
1673973734,0,消极
1673973742,0,积极
1673974709,0,中性
1673977078,0,中性
1673978897,1,消极
1673978902,1,中性
1673978910,1,中性
1673978914,1,消极
1673978948,0,消极
1673981308,1,积极
1673981309,0,消极
1673981312,0,消极
1673981320,1,积极
1673981324,0,中性
1673981329,0,积极
1673981337,0,消极
1673981347,0,消极
1673981350,0,积极
1673981354,0,积极
1673981598,0,积极
1673981608,1,消极
1673981876,0,消极
1673981893,0,积极
1673982140,0,积极
1673982149,1,中性
1674005659,0,积极
1674007661,0,消极
1674016788,1,消极
1674017178,0,积极
1674017491,1,积极
1674017497,0,积极
1674017501,0,积极
1674017515,0,积极
1674017795,1,中性
1674017799,0,中性
1674017801,1,中性
1674017811,0,积极
1674017813,0,消极
1674017814,0,积极
1674020058,0,积极
1674021546,1,积极
1674021550,0,积极
1674021683,1,积极
1674021695,0,积极
1674021703,0,中性
1674021703,1,中性
1674021712,1,中性
1674021713,0,消极
1674021722,0,积极
1674021724,0,消极
1674021726,0,中性
1674021728,1,积极
1674021748,0,积极
1674021752,0,中性
1674021792,0,中性
1674021800,1,积极
1674021802,1,中性
1674021831,0,积极
1674021842,0,中性
1674021848,1,中性
1674021850,0,中性
1674021854,1,消极
1674021868,0,中性
1674021883,1,积极
1674021888,0,消极
1674024792,0,中性
1674024796,0,中性
1674024808,0,中性
1674024836,0,消极
1674024864,0,中性
1674024870,0,中性
1674024901,0,中性
1674024916,0,消极
1674025033,0,消极
1674025035,0,积极
1674025264,1,积极
1674025295,0,积极
1674028559,0,中性
1674028564,0,中性
1674028567,0,积极
1674028586,0,中性
1674028594,0,积极
1674028968,0,中性
1674028980,1,中性
1674030679,0,中性
1674030696,0,中性
1674030704,1,中性
1674030709,0,积极
1674030711,0,中性
1674030804,1,积极
1674031453,1,消极
1674031570,0,中性
1674031579,0,中性
1674031588,0,中性
1674031595,1,中性
1674031628,0,中性
1674031642,0,中性
1674031729,1,中性
1674031745,0,中性
1674031750,0,中性
1674031777,0,积极
1674031832,1,中性
1674031847,0,消极
1674031869,0,中性
1674031873,0,消极
1674031877,0,中性
1674031889,1,中性
1674032089,0,中性
1674032131,0,积极
1674032144,0,消极
1674032150,0,消极
1674032158,0,积极
1674032161,1,中性
1674032185,0,消极
1674032209,1,积极
1674032215,0,消极
1674032235,0,消极
1674032244,0,消极
1674032247,0,中性
1674033778,0,积极
1674033925,1,中性
1674034012,1,中性
1674034018,1,积极
1674034043,0,积极
1674034047,0,消极
1674034325,1,中性
1674034341,0,积极
1674034964,1,中性
1674035059,1,中性
1674035064,1,消极
1674035068,1,消极
1674035076,0,积极
1674035081,0,中性
1674035083,0,消极
1674035095,0,中性
1674035102,0,中性
1674035103,1,中性
1674035104,0,中性
1674035108,1,消极
1674035119,0,消极
1674035128,0,消极
1674035140,1,消极
1674035142,0,积极
1674035175,0,中性
1674035181,1,积极
1674035189,0,中性
1674035258,1,中性
1674035275,0,消极
1674035277,0,中性
1674035433,0,中性
1674035436,0,中性
1674035439,0,中性
1674035445,0,中性
1674035456,0,消极
1674035496,0,中性
1674035525,1,消极
1674035535,1,中性
1674035538,0,中性
1674035547,1,中性
1674035551,1,中性
1674035555,0,中性
1674035559,0,中性
1674035562,0,中性
1674038437,1,中性
1674038440,1,积极
1674039457,0,积极
1674040311,0,积极
1674040321,1,积极
1674040871,0,积极
1674041066,0,积极
1674041126,1,中性
1674041387,0,积极
1674041458,0,积极
1674041470,0,中性
1674041478,0,消极
1674041479,1,积极
1674048105,0,积极
1674048112,0,中性
1674048114,0,积极
1674055478,1,积极
1674055487,0,积极
1674055490,0,积极
1674055496,0,积极
1674055736,1,消极
1674055742,0,积极
1674055745,1,积极
1674055749,0,积极
1674055750,0,积极
1674055929,1,消极
1674055940,0,积极
1674055946,0,消极
1674055949,0,积极
1674055957,0,中性
1674055958,0,消极
1674055970,1,消极
1674056018,0,积极
1674056022,0,积极
1674056024,0,积极
1674056073,0,积极
1674056076,0,积极
1674056818,1,中性
1674056828,0,积极
1674056838,0,积极
1674056841,0,中性
1674056859,1,积极
1674056897,0,消极
1674056899,0,中性
1674056901,0,积极
1674058430,0,中性
1674059328,0,中性
1674059329,1,中性
1674059342,0,消极
1674059346,0,积极
1674059349,0,中性
1674059356,0,积极
1674059368,0,中性
1674059374,0,中性
1674059611,0,积极
1674059616,0,积极
1674059630,0,中性
1674059824,0,积极
1674059829,1,中性
1674059830,0,积极
1674059834,0,消极
1674059860,0,积极
1674059937,0,中性
1674061871,1,积极
1674061876,1,积极
1674061890,0,中性
1674061894,0,中性
1674061902,0,中性
1674061911,0,积极
1674062929,1,中性
1674063038,0,中性
1674063501,1,中性
1674063516,0,中性
1674063525,0,积极
1674063936,0,积极
1674063946,0,中性
1674064013,1,积极
1674064015,1,中性
1674064021,1,消极
1674064033,0,中性
1674064039,1,消极
1674064042,0,中性
1674064043,0,中性
1674064044,1,消极
1674064048,1,中性
1674064057,1,消极
1674064068,0,积极
1674064076,0,中性
1674064078,0,积极
1674064085,0,消极
1674064086,1,中性
1674064088,0,消极
1674064091,0,消极
1674064097,1,中性
1674064110,0,中性
1674064118,0,中性
1674064121,0,中性
1674064125,1,中性
1674064142,0,积极
1674064156,1,消极
1674064164,0,积极
1674064171,0,中性
1674064178,0,中性
1674064258,0,积极
1674064263,0,积极
1674064442,1,积极
1674064458,0,中性
1674064467,0,中性
1674094249,0,积极
1674095963,0,积极
1674095965,0,积极
1674095981,0,积极
1674097429,0,消极
1674097438,0,积极
1674098105,0,中性
1674098112,0,积极
1674098113,1,积极
1674098141,0,积极
1674100890,1,积极
1674100936,0,积极
1674100938,0,消极
1674100942,0,积极
1674105924,0,中性
1674105933,0,中性
1674106768,1,积极
1674108275,1,中性
1674108549,0,中性
1674108729,1,积极
1674108750,0,中性
1674108755,0,中性
1674108758,0,消极
1674108763,0,中性
1674108768,0,消极
1674109412,0,积极
1674109417,0,积极
1674109440,0,中性
1674111657,0,消极
1674111665,0,消极
1674111667,1,中性
1674111672,1,中性
1674111674,1,积极
1674111687,0,积极
1674111699,0,积极
1674112133,1,中性
1674112583,1,中性
1674112965,0,中性
1674112982,0,积极
1674113545,1,消极
1674113574,0,积极
1674113577,0,积极
1674113581,0,消极
1674114597,0,积极
1674114618,1,中性
1674114695,0,积极
1674114713,1,中性
1674114729,0,消极
1674114744,0,消极
1674114758,0,中性
1674114770,0,中性
1674116080,1,消极
1674116085,1,消极
1674116091,0,消极
1674116095,1,消极
1674116098,0,中性
1674116101,0,中性
1674116103,0,中性
1674116109,0,积极
1674120339,0,积极
1674120352,0,中性
1674120564,1,积极
1674120586,0,中性
1674123747,0,积极
1674123847,1,积极
1674123852,1,中性
1674123853,0,积极
1674123858,0,积极
1674124112,0,积极
1674124120,0,积极
1674124238,1,积极
1674124659,0,积极
1674128590,1,中性
1674128595,1,中性
1674128597,1,中性
1674128906,0,积极
1674128909,0,积极
1674128913,0,积极
1674128918,0,积极
1674129817,1,积极
1674133114,0,积极
1674133151,0,消极
1674133174,0,消极
1674133197,0,积极
1674133224,0,中性
1674133297,0,消极
1674133299,1,中性
1674133333,1,消极
1674133338,1,积极
1674133348,0,中性
1674133413,0,中性
1674133462,0,积极
1674133470,0,消极
1674133478,0,积极
1674133483,1,积极
1674133511,0,中性
1674133586,1,积极
1674133594,1,积极
1674133603,0,积极
1674133611,0,中性
1674133613,0,积极
1674136533,0,积极
1674137801,0,积极
1674141562,0,积极
1674141571,0,中性
1674141575,0,积极
1674143986,1,积极
1674144391,1,积极
1674144396,0,积极
1674144397,1,中性
1674144407,0,中性
1674144408,1,中性
1674144415,0,积极
1674144418,0,积极
1674144419,0,积极
1674144432,0,积极
1674144469,0,积极
1674144528,1,积极
1674145060,1,消极
1674145316,0,中性
1674145329,0,积极
1674145331,0,消极
1674145339,0,积极
1674146526,1,中性
1674146530,1,中性
1674146532,0,积极
1674146542,0,积极
1674146547,1,中性
1674146548,0,积极
1674146552,1,中性
1674146556,0,积极
1674146566,0,积极
1674146573,1,中性
1674146594,0,中性
1674146595,1,中性
1674146597,1,中性
1674146605,0,积极
1674146605,1,中性
1674146623,0,消极
1674146632,1,中性
1674146721,0,积极
1674146894,0,消极
1674146899,0,积极
1674146914,0,积极
1674146937,0,中性
1674146941,0,消极
1674146987,1,消极
1674147109,0,积极
1674147115,0,积极
1674148652,0,积极
1674149062,1,积极
1674149077,0,积极
1674149652,1,中性
1674149875,0,积极
1674149945,1,中性
1674149968,0,消极
1674149993,0,积极
1674149995,0,积极
1674150170,1,积极
1674150222,0,积极
1674150228,0,中性
1674150238,0,积极
1674150698,1,积极
1674151505,0,积极
1674151658,1,积极
1674151817,1,中性
1674151823,1,消极
1674151824,0,中性
1674151828,0,消极
1674151829,0,积极
1674151872,0,中性
1674151880,1,消极
1674151885,1,中性
1674151887,0,消极
1674151894,0,中性
1674151900,1,中性
1674151920,1,中性
1674151924,1,消极
1674151933,1,消极
1674151944,0,中性
1674151954,0,中性
1674151957,0,中性
1674151963,1,中性
1674151965,0,消极
1674152216,0,消极
1674152400,1,中性
1674152405,0,中性
1674152409,0,消极
1674152418,0,积极
1674152777,0,积极
1674153006,1,积极
1674153020,0,积极
1674153026,0,中性
1674153030,1,积极
1674182273,0,消极
1674182282,0,积极
1674185958,1,消极
1674186164,0,积极
1674186168,0,积极
1674186243,1,消极
1674186307,0,消极
1674186319,0,中性
1674186323,0,积极
1674186339,0,积极
1674186369,1,中性
1674186376,0,消极
1674186394,0,中性
1674186404,1,中性
1674186411,0,积极
1674186413,0,中性
1674189549,1,消极
1674189569,0,消极
1674189574,0,积极
1674189576,0,中性
1674189875,0,中性
1674189878,0,积极
1674190552,0,积极
1674191378,0,积极
1674192560,0,中性
1674192574,0,中性
1674194619,1,积极
1674194730,0,中性
1674195291,1,积极
1674195294,1,中性
1674196114,0,中性
1674196117,0,中性
1674196118,0,积极
1674196388,0,消极
1674198530,1,积极
1674198580,0,积极
1674198582,0,消极
1674198586,0,消极
1674204587,0,积极
1674204598,0,积极
1674206364,1,积极
1674206545,0,积极
1674206557,0,中性
1674206574,1,积极
1674206578,1,积极
1674206591,0,积极
1674206613,0,积极
1674206626,0,积极
1674206657,0,中性
1674206663,0,中性
1674210200,1,积极
1674212364,0,积极
1674212370,0,中性
1674212376,1,积极
1674212378,0,中性
1674212384,0,中性
1674212407,1,消极
1674212416,0,积极
1674212471,0,积极
1674212486,0,消极
1674212495,0,积极
1674212583,0,中性
1674212588,0,积极
1674214931,0,积极
1674214953,0,积极
1674214960,1,消极
1674214978,0,积极
1674215306,1,中性
1674215484,0,中性
1674215490,0,中性
1674215494,0,积极
1674215505,0,积极
1674220207,1,中性
1674220213,0,中性
1674220216,1,中性
1674220222,0,中性
1674220226,0,中性
1674220259,0,中性
1674220391,1,消极
1674220402,1,中性
1674220643,0,积极
1674220646,0,消极
1674220655,0,消极
1674220664,0,中性
1674220674,0,中性
1674220680,0,消极
1674220702,1,积极
1674220705,1,消极
1674220717,0,中性
1674220721,0,消极
1674224129,0,积极
1674224135,0,积极
1674224155,0,中性
1674224168,0,积极
1674224389,1,积极
1674224400,1,中性
1674224465,0,消极
1674224472,0,积极
1674226218,1,积极
1674226452,0,中性
1674226459,0,积极
1674226463,0,积极
1674226473,1,中性
1674226554,0,消极
1674226569,0,中性
1674226575,0,积极
1674226576,0,积极
1674226588,1,积极
1674229325,1,中性
1674229335,0,积极
1674229337,1,消极
1674229341,0,消极
1674229345,0,积极
1674229346,1,中性
1674229350,0,消极
1674229387,1,中性
1674229570,0,积极
1674229577,0,积极
1674229586,0,消极
1674229588,0,消极
1674230345,1,中性
1674230351,0,消极
1674230356,0,积极
1674230360,0,中性
1674230365,0,积极
1674230370,1,中性
1674230406,0,消极
1674230416,0,中性
1674230428,1,中性
1674230432,0,积极
1674230436,0,积极
1674230519,1,积极
1674230525,0,积极
1674230529,0,中性
1674230533,0,中性
1674230851,1,积极
1674230876,0,积极
1674231574,1,积极
1674231577,1,中性
1674231581,1,中性
1674231582,0,积极
1674231589,1,消极
1674231594,0,积极
